Word,Mean similarity all domains,Mean similarity except SS,Mean similarity except Lw,Mean similarity except Ec,Mean similarity except Ci,Mean similarity except At,Mean similarity except Li,Mean similarity except EE,Mean similarity except ME,Mean similarity except Sp,Mean similarity except Me
case,0.3523090183734894,0.3523090183734894,0.3511241343286302,0.3676094081666734,0.34847558538119,0.3535208072927263,0.35503679513931274,0.3465892771879832,0.3446849352783627,0.36051781641112435,0.35968776212798226
least,0.3532012090086937,0.3532012090086937,0.35323275956842637,0.3717397120263841,0.3537829965353012,0.35317113167709774,0.35103245741791195,0.35450197756290436,0.34787749416298336,0.3565685699383418,0.35300415257612866
detail,0.3533739775419235,0.3533739775419235,0.36041949523819816,0.35995574792226154,0.3552527063422733,0.34762100709809196,0.35899659328990513,0.3462042874760098,0.34678483340475297,0.3636663854122162,0.35029344426261055
block,0.35412023067474363,0.35412023067474363,0.3534799979792701,0.3789245883623759,0.36991800367832184,0.3564087748527527,0.3443310823705461,0.32596690124935573,0.3459719816843669,0.3682532327042686,0.3568052417702145
took,0.35434295386075976,0.35434295386075976,0.355321455332968,0.3610734095176061,0.36767935421731734,0.35896944502989453,0.34918035235669875,0.34892290665043724,0.34689557055632275,0.3583228273524178,0.3510081221659978
reason,0.35550218522548677,0.35550218522548677,0.35519398583306205,0.3591071665287018,0.3570791714721256,0.35573893785476685,0.35316603382428485,0.35415078865157235,0.35719312561882866,0.3623417682117886,0.3581117159790463
contrast,0.3555160939693451,0.3555160939693451,0.3637900816069709,0.36048761010169983,0.35902592208650375,0.3609990610016717,0.36342213882340324,0.3368818627463447,0.3486889170275794,0.3663598232799106,0.36333074503474766
introduction,0.35599217414855955,0.35599217414855955,0.3575475878185696,0.36269020703103805,0.3734651969538795,0.35627633995480007,0.3532479570971595,0.3360661996735467,0.33970217572318184,0.37197047306431663,0.37148474819130367
generation,0.35624091476202013,0.35624091476202013,0.36190776858064866,0.3586009591817856,0.36845552259021336,0.36570563746823204,0.359824914071295,0.3418060259686576,0.3524400442838669,0.3583088335063722,0.3582925813065635
i.e,0.35793392807245256,0.35793392807245256,0.36258532769150204,0.37083040012253654,0.3525860094361835,0.35479112300607896,0.36609332594606614,0.34966373609171975,0.3483012500736449,0.3605354643530316,0.36988979081312817
running,0.35825454592704775,0.35825454592704775,0.35848770870102775,0.3702569372124142,0.3656608661015828,0.36050210065311855,0.37544770042101544,0.3374355369144016,0.3431674341360728,0.3744803766409556,0.3609037796656291
active,0.3584773525595665,0.3584773525595665,0.3648195382621553,0.36466359926594627,0.3577222310834461,0.37081491781605613,0.35219089686870575,0.3557893849081463,0.34817419615056777,0.3738214638498094,0.35671457482708824
thread,0.35933437794446943,0.35933437794446943,0.32320182687706417,0.3830101208554374,0.3705011126067903,0.37478553089830613,0.37718350688616437,0.3292367574241426,0.3512538919846217,0.37635103199217057,0.37243306305673385
found,0.3604859888553619,0.3604859888553619,0.36787886420885724,0.36357737249798244,0.365599599149492,0.3569861650466919,0.3601546155081855,0.35945966177516514,0.363264799118042,0.36627141303486294,0.35587169726689655
group,0.36105474829673767,0.36105474829673767,0.354134910636478,0.3652788798014323,0.3618323769834306,0.36901291211446124,0.3687075508965386,0.3636568288008372,0.35480544302198624,0.3605867028236389,0.37171992990705705
result,0.36194863319396975,0.36194863319396975,0.36868172221713597,0.3703726629416148,0.3775642017523448,0.362021760808097,0.3552329010433621,0.35501523150338066,0.36287805438041687,0.3670036627186669,0.3587636649608612
target,0.3619713470339775,0.3619713470339775,0.37709759175777435,0.3761329982015822,0.3623117225037681,0.35914532509115005,0.35419272548622555,0.34488993717564476,0.35411903427706826,0.37255440321233535,0.36853501035107505
2005,0.36305125057697296,0.36305125057697296,0.35783836907810634,0.36978352400991654,0.3646950390603807,0.3665160470538669,0.3638417853249444,0.35356772277090287,0.35355859994888306,0.3712751931614346,0.3684571418497298
run,0.3630977287888527,0.3630977287888527,0.37481608821286094,0.3776770234107971,0.36600545214282143,0.3618185503615273,0.37024880945682526,0.3425769690010283,0.3502620408932368,0.3701898041698668,0.3668198502726025
combination,0.3634899690747261,0.3634899690747261,0.3698598626587126,0.3829883568816715,0.37224315106868744,0.36446551647451186,0.35663454234600067,0.34226814409097034,0.34753308196862537,0.37769609855280983,0.3701709227429496
therefore,0.3650099039077759,0.3650099039077759,0.3708847363789876,0.3655087351799011,0.37144489420784843,0.3642718493938446,0.36941992243131,0.35771561993492973,0.3586333923869663,0.3748680220709907,0.3675465186436971
actual,0.36523219347000124,0.36523219347000124,0.37767773535516524,0.3741397493415409,0.3779629170894623,0.36259455813301933,0.3599447276857164,0.35255007942517597,0.3586973614162869,0.36639610926310223,0.3735424545076158
operation,0.36584924459457396,0.36584924459457396,0.3631631268395318,0.38669350577725303,0.36342570847935146,0.37021289269129437,0.35569827755292255,0.34855563110775417,0.3620724644925859,0.38000091082519954,0.3804283406999376
feature,0.3682969942688942,0.3682969942688942,0.36363784968852997,0.38785649670494926,0.3720288789934582,0.3699962976906035,0.3702776978413264,0.35843842062685227,0.36608439518345726,0.37064554790655774,0.36798878345224595
work,0.3684579968452454,0.3684579968452454,0.3681405285994212,0.3624748256471422,0.37361281447940403,0.3724607295460171,0.3782320453060998,0.36378547218110824,0.36595377657148576,0.36952857507599723,0.3747210767534044
performed,0.3701630800962448,0.3701630800962448,0.37845871183607316,0.3971326020028856,0.3750469850169288,0.36070843537648517,0.3798584176434411,0.3610873619715373,0.35895660188462997,0.36389673087331986,0.36820178892877364
distributed,0.3703968197107315,0.3703968197107315,0.3549140327506595,0.377252909872267,0.39699261221620774,0.3798033595085144,0.3790826201438904,0.34670377108785844,0.35145735409524703,0.38833098113536835,0.3837474352783627
represented,0.37047139108181,0.37047139108181,0.3777967128488753,0.38080565134684247,0.3753809399074978,0.37362545397546554,0.3773392306433784,0.35676826371086967,0.35893649525112575,0.3715044293138716,0.37195239464441937
working,0.37074550688266755,0.37074550688266755,0.38022999299897087,0.37394458386633134,0.376221713092592,0.3792208764288161,0.36873338951004875,0.347751733329561,0.36709045701556736,0.37363069587283665,0.37731193171607125
larger,0.37085199952125547,0.37085199952125547,0.3715083764659034,0.3777931133906047,0.3671865628825294,0.3727515670988295,0.37009744842847186,0.3681236207485199,0.3685663839181264,0.38387907875908744,0.36611856685744393
primarily,0.3709636777639389,0.3709636777639389,0.38256621691915726,0.3692082365353902,0.3780925042099423,0.38236361079745823,0.37098367015520733,0.3594515124956767,0.3669775293933021,0.3738264739513397,0.3716656267642975
basis,0.37113073468208313,0.37113073468208313,0.3751432200272878,0.3792141642835405,0.38560133179028827,0.37016908327738446,0.3811282482412126,0.3492763638496399,0.35472530788845485,0.3706349730491638,0.3808904223971897
first,0.37128024995326997,0.37128024995326997,0.380589978562461,0.36984584397739834,0.36846690707736546,0.3730843166510264,0.37945259941948783,0.36763789587550694,0.366708109776179,0.37053091989623177,0.37464052107599044
2003,0.37130112648010255,0.37130112648010255,0.3705505993631151,0.37867119577195907,0.3725665443473392,0.3725219898753696,0.37040021022160846,0.3665264712439643,0.36006684766875374,0.3804244001706441,0.3776550889015198
almost,0.3714126110076904,0.3714126110076904,0.36658645007345414,0.37953606579038834,0.37671998805469936,0.3735529018772973,0.37241507901085746,0.36458003520965576,0.3690041999022166,0.3766439159711202,0.375022292137146
parallel,0.37152794413268564,0.37152794413268564,0.3502816603415542,0.4084723542133967,0.3903311255077521,0.378000873244471,0.3782876113222705,0.345480731377999,0.34016289106673664,0.3811430645485719,0.38487261657913524
much,0.3719339996576309,0.3719339996576309,0.37763886319266426,0.3768153422408634,0.37195309665468,0.37211670809321934,0.3698335687319438,0.36946449014875626,0.3700362543265025,0.3750144706832038,0.37454641196462846
exist,0.37242604047060013,0.37242604047060013,0.3678099893861347,0.38810232612821793,0.38326967590385014,0.36876862082216477,0.38022636208269334,0.36723049647278255,0.3677610407272975,0.37654740115006763,0.3712831719054116
category,0.3737240195274353,0.3737240195274353,0.3728017542097304,0.37841200828552246,0.38177074988683063,0.37346013055907357,0.3753042221069336,0.36421461900075275,0.36257046461105347,0.38106007046169704,0.3804909454451667
creating,0.37413360476493834,0.37413360476493834,0.3878236578570472,0.3905472921000587,0.38533465729819405,0.36263542705112034,0.3743591176138984,0.3599822719891866,0.3620350990030501,0.3850990931193034,0.3743380010128021
entry,0.3746432140469551,0.3746432140469551,0.38285355269908905,0.3842599143584569,0.3776439842250612,0.3914831115139855,0.3741132633553611,0.3584869255622228,0.3638484925031662,0.3842141578594844,0.36821599304676056
limit,0.3761987894773483,0.3761987894773483,0.37948037849532235,0.39376752575238544,0.37990521060095894,0.38065683510568404,0.38186400135358173,0.35698073771264816,0.3665008743604024,0.38391311632262337,0.3777328133583069
strong,0.3763253718614578,0.3763253718614578,0.38105444113413495,0.38181712561183506,0.3739675117863549,0.38200360867712235,0.37905170189009774,0.3710760706000858,0.3632107575734456,0.38274316324128044,0.3858946164449056
stage,0.37651863396167756,0.37651863396167756,0.3751669492986467,0.38908108075459796,0.38603077332178753,0.385503974225786,0.37582892179489136,0.3652090397146013,0.37146512667338055,0.38371821575694615,0.3771448896990882
old,0.37709231674671173,0.37709231674671173,0.37967024909125435,0.37894455591837567,0.3847155008051131,0.37886935141351485,0.3806656532817417,0.36851110061009723,0.37114808625645107,0.3770765033033159,0.38410473532146877
involved,0.3779368132352829,0.3779368132352829,0.38625389999813503,0.3836312923166487,0.39168768790033126,0.3817501299911075,0.373142808675766,0.37048765023549396,0.3634176817205217,0.3842647174994151,0.3787211279074351
upon,0.37840850949287413,0.37840850949287413,0.38134970267613727,0.39259052607748246,0.38566222455766463,0.37925080789460075,0.37847404347525704,0.3731064266628689,0.366816994216707,0.3884647521707747,0.36941306789716083
core,0.37888113707304,0.37888113707304,0.3678354306353463,0.3999322023656633,0.4019432183769014,0.38492191003428566,0.39918706980016494,0.34717219902409446,0.34941674437787795,0.38333137333393097,0.377118115623792
mark,0.3791696265339851,0.3791696265339851,0.3883967482381397,0.39527276655038196,0.38533687094847363,0.38412610193093616,0.38012489842043984,0.3482017268737157,0.35825421578354305,0.40419015950626797,0.3819739702675078
2001,0.3796363025903702,0.3796363025903702,0.3797654840681288,0.3848816884888543,0.38135525584220886,0.3794896999994914,0.383022450738483,0.3792355954647064,0.3643377986219194,0.3905111617512173,0.385332723458608
always,0.37965570092201234,0.37965570092201234,0.3856419026851654,0.39101480775409275,0.3791201180881924,0.3786528342299991,0.3739612168735928,0.37688059277004665,0.3753872712453206,0.3856078022056156,0.3825944893889957
description,0.37996003925800326,0.37996003925800326,0.3830331100357903,0.3939795626534356,0.3860214054584503,0.3810199234220717,0.39106812079747516,0.35876115494304234,0.3651952909098731,0.383859246969223,0.378442645072937
way,0.38112789690494536,0.38112789690494536,0.3868994679715898,0.3926650087038676,0.38722534643279183,0.37573477294709945,0.37467460168732536,0.3801972203784519,0.37657594349649215,0.38684603571891785,0.3859029445383284
sort,0.382867032289505,0.382867032289505,0.37096511986520553,0.3892310990227593,0.3819661769602034,0.3873690764109294,0.3905896478229099,0.3721691634919908,0.3773118919796414,0.3849870032734341,0.3927062915431129
rather,0.38299913704395294,0.38299913704395294,0.3888107074631585,0.38718273242314655,0.3876211643218994,0.38515177700254655,0.390675899055269,0.3753518693976932,0.37643493546379936,0.3900208804342482,0.3795665436320835
eventually,0.3832373172044754,0.3832373172044754,0.38524168398645187,0.3927984866831038,0.38402051395840114,0.38096914688746136,0.38117272986306083,0.3786245816283756,0.3758681118488312,0.38921910855505204,0.3848082688119676
would,0.38334126174449923,0.38334126174449923,0.38298705882496303,0.39071540700064766,0.3865094549126095,0.38251110249095494,0.37781429953045315,0.38631240526835126,0.3807244499524434,0.38850295543670654,0.3783331844541762
2004,0.38363409638404844,0.38363409638404844,0.3830634322431352,0.38219188981586033,0.3919985724820031,0.38812080687946743,0.3858996894624498,0.3751308520634969,0.3707864582538605,0.39095035526487565,0.3868723644150628
primary,0.38432924151420594,0.38432924151420594,0.38326361775398254,0.38650910059611004,0.402870805727111,0.40186849070919883,0.38356467088063556,0.3784264789687263,0.3752338687578837,0.38441019588046604,0.3772636353969574
used,0.3849981606006622,0.3849981606006622,0.38528358605172897,0.3907090193695492,0.3859381212128533,0.3874042530854543,0.3863513237900204,0.384910696082645,0.38353915678130257,0.39520371622509426,0.383032179541058
make,0.3858676880598068,0.3858676880598068,0.38965286148919,0.38857007688946194,0.395587745640013,0.3822518852021959,0.38528432117568123,0.38883785406748456,0.38040652871131897,0.38697513937950134,0.39153090450498795
implemented,0.38604838252067564,0.38604838252067564,0.3860098355346256,0.38707513610521954,0.39883264899253845,0.38777484827571446,0.390178339348899,0.365131954352061,0.37425027622116935,0.4009987844361199,0.39111580120192635
final,0.38627312779426576,0.38627312779426576,0.3941991560988956,0.3911675148540073,0.3856201072533925,0.3809392485353682,0.38480665617518955,0.3812571035491096,0.3737239076031579,0.3984503613577949,0.38627491394678753
difference,0.38636864721775055,0.38636864721775055,0.39646900362438625,0.3903216752741072,0.3857017556826274,0.39462849497795105,0.3869370155864292,0.3771168324682448,0.37685944967799717,0.39139559864997864,0.39341598749160767
proposed,0.38695584535598754,0.38695584535598754,0.38809141516685486,0.405936062335968,0.39201823539204067,0.39638661675983006,0.38750069008933175,0.36984320481618244,0.3766028616163466,0.39700605140792,0.3890267511208852
2000,0.38699964582920077,0.38699964582920077,0.3848625620206197,0.3816520869731903,0.3924327492713928,0.3921725352605184,0.3886311650276184,0.3774016863769955,0.3784719275103675,0.39670029944843715,0.3893349700503879
advantage,0.38730273246765134,0.38730273246765134,0.38722554842631024,0.38835716247558594,0.3833535247378879,0.388838701777988,0.38080140286021763,0.38001507851812577,0.3833680616484748,0.4021708601050907,0.4023408095041911
includes,0.38738892376422884,0.38738892376422884,0.3931516640716129,0.39593784676657784,0.3901549047893948,0.3867383334371779,0.38271983133422005,0.37613526317808366,0.37585851550102234,0.3979163302315606,0.39394839273558724
show,0.3879266858100891,0.3879266858100891,0.38440926207436454,0.4011286066638099,0.4037531548076206,0.39167485303348964,0.38281935453414917,0.38729097776942784,0.3859400583638085,0.38000718421406215,0.38646085063616437
